delta_over_J,abs_chi,re_chi,im_chi,abs_mode1,abs_mode2,abs_mode3,abs_mode4,abs_mode5,abs_mode6
-0.9059999999999999,2.5344568979074475,2.427318165205682,0.7291078741950073,2.1018738974665454,0.027340686628921577,0.11776152999809145,0.6028925050205943,0.27524037414550473,0.44615414757829824
-0.9039999999999999,2.4993440355773826,2.4382816406896355,0.5490931149195887,2.1662619608386953,0.027371044828129482,0.11791657191816197,0.6069199622760919,0.27572938071964864,0.4474353778024441
-0.9019999999999999,2.4439419483277702,2.4172457935135747,0.3602430020653645,2.2187551736532436,0.027401470514889212,0.11807202239689807,0.6110007565575922,0.2762201237724024,0.4487239404854029
-0.8999999999999999,2.3667497364311996,2.3605691239333235,0.170931933908839,2.2561167900828956,0.027431963914476335,0.11822788305044345,0.6151359370560548,0.2767126125470376,0.45001989833736494
-0.8979999999999999,2.2676514206261094,2.267633673312663,-0.00897157322499446,2.2757799425698693,0.02746252525317011,0.11838415550347207,0.6193265801699147,0.27720685635238257,0.4513233147807714
-0.8959999999999999,2.1481732027418845,2.14147326757633,-0.16952980043131638,2.276300987776327,0.027493154758259065,0.11854084138924491,0.6235737903750872,0.2777028645634026,0.4526342539603821
-0.8939999999999999,2.011440166954652,1.9885792644987688,-0.30239717929255794,2.257640777342984,0.02752385265804665,0.11869794234966632,0.6278787011277951,0.27820064662178706,0.45395278075351436
-0.8919999999999999,1.8618112989914415,1.8178540399374086,-0.4021790677489833,2.2211725425954127,0.027554619181856876,0.1188554600353416,0.6322424758016348,0.2787002120365425,0.45527896078045454
-0.8899999999999999,1.7042935850923593,1.639050212115685,-0.46704499392509824,2.1694134321074876,0.027585454560040037,0.11901339610563429,0.6366663086603576,0.27920157038459237,0.45661286041504584
-0.8879999999999999,1.5439117775214561,1.4612250802307856,-0.4984825389860676,2.105576818422332,0.027616359023978486,0.11917175222872473,0.6411514258679227,0.2797047313113825,0.4579545467954581
-0.8859999999999999,1.3852007587019968,1.2916490509812055,-0.5004236914934563,2.0330883222292324,0.027647332806092394,0.1193305300816683,0.6456990865374459,0.28020970453149363,0.4593040878351391
-0.8839999999999999,1.2319124607839975,1.1353376181969648,-0.47813889586785036,1.955186038546778,0.027678376139845546,0.11948973135045475,0.6503105838207504,0.2807164998292606,0.4606615522339553
-0.8819999999999999,1.0869427388701887,0.9951199691619017,-0.4372422264121375,1.874664235918271,0.027709489259751283,0.11964935773006755,0.6549872460403054,0.2812251270593976,0.4620270094895217
-0.8799999999999999,0.9524274375941945,0.8720310907312552,-0.38298799025596186,1.7937603693380024,0.02774067240137831,0.11980941092454403,0.6597304378654302,0.28173559614763044,0.46340052990872815
-0.8779999999999999,0.8299404484224483,0.7658168968253392,-0.3198837733684881,1.7141506180960044,0.027771925801356744,0.11996989264703584,0.6645415615347258,0.28224791709133606,0.46478218461946424
-0.8759999999999999,0.7207350038088011,0.6754101343685078,-0.25155535396327117,1.6370103804064917,0.027803249697383986,0.12013080461986991,0.6694220581268003,0.28276209996018786,0.4661720455825461
-0.8739999999999999,0.6259801945031255,0.5993098034707248,-0.18077323743865387,1.5631031136914175,0.027834644328230844,0.12029214857460983,0.6743734088814469,0.2832781548968095,0.4675701856038511
-0.8719999999999999,0.5469362067359289,0.5358500988573064,-0.10956224620416376,1.4928731269897728,0.02786610993374753,0.12045392625211818,0.6793971365735462,0.2837960921174345,0.46897667834666285
-0.8699999999999999,0.48497092805201475,0.48337270596185483,-0.039339905779585724,1.4265291253740093,0.027897646754869828,0.12061613940261842,0.6844948069420745,0.2843159219125733,0.47039159834423155
-0.8679999999999999,0.441276270543133,0.4403257615199645,0.02894772333568999,1.364113211891593,0.02792925503362514,0.12077878978575854,0.6896680301767146,0.28483765464768795,0.4718150210125549
-0.8659999999999999,0.4162302116081486,0.40531230539330143,0.09470757177824442,1.3055547067194309,0.02796093501313882,0.12094187917067384,0.6949184624646939,0.2853613007638741,0.47324702266338153
-0.8639999999999999,0.4087152312399445,0.3771066037368245,0.1576031397707513,1.2507104159070441,0.027992686937640267,0.12110540933605152,0.7002478076006027,0.28588687077855013,0.474687680517444
-0.8619999999999999,0.4160229474259525,0.35465160217545644,0.21747950215907394,1.1993937911615764,0.028024511052469288,0.12126938207019475,0.7056578186620789,0.28641437528615366,0.4761370727179254
-0.8599999999999999,0.4345624068393083,0.33704637393198994,0.27430681226916276,1.1513954552821197,0.028056407604082383,0.12143379917108812,0.7111502997543986,0.286943824958846,0.47759527834416315
-0.8579999999999999,0.460810307895986,0.3235291342239584,0.32813874987798886,1.106497257896061,0.028088376840059114,0.12159866244646265,0.7167271078271522,0.28747523054722496,0.47906237742559643
-0.8559999999999999,0.49189449464109425,0.31345911663480563,0.37908254517551304,1.0644816125703684,0.02812041900910848,0.1217639737138625,0.7223901545663541,0.2880086028810439,0.4805384509559608
-0.8539999999999999,0.5257236931124322,0.3062991236757063,0.42727771804210574,1.0251374654029286,0.028152534361075406,0.12192973480071116,0.7281414083654952,0.28854395286994017,0.48202358090773695
-0.8519999999999999,0.5608734415741687,0.3015996420236745,0.47288124660895975,0.9882639032047654,0.02818472314694723,0.12209594754437887,0.7339828963792283,0.2890812915041705,0.4835178502468566
-0.8499999999999999,0.5964119356455504,0.2989848664378515,0.5160574063237657,0.9536721370721155,0.028216985618860217,0.12226261379225009,0.7399167066635547,0.2896206298553559,0.48502134294767296
-0.8479999999999999,0.6317471878290156,0.298140669691711,0.5569709601098136,0.9211863892534007,0.02824932203010611,0.12242973540179217,0.7459449904065841,0.290161979077233,0.48653414400819955
-0.8459999999999999,0.666514159948423,0.2988043968400751,0.5957827270413191,0.8906440568467564,0.02828173263513888,0.12259731424062373,0.7520699642541329,0.290705350406415,0.48805633946562405
-0.8439999999999999,0.7004972144144597,0.3007562907356147,0.6326468216828184,0.8618954134306304,0.02831421768958122,0.12276535218658456,0.758293912734648,0.29125075516316096,0.4895880164121029
-0.8419999999999999,0.7335784313691477,0.30381233412126807,0.6677090538593934,0.8348030289851944,0.028346777450231436,0.1229338511278051,0.7646191907881653,0.2917982047521529,0.49112926301084153
-0.8399999999999999,0.7657035340401286,0.30781829873895555,0.7011061239234738,0.809241031098891,0.028379412175070083,0.1231028129627773,0.771048226404245,0.2923477106632826,0.4926801685124673
-0.8379999999999999,0.7968594529655542,0.3126448099848997,0.7329653542767682,0.7850942900628124,0.028412122123266863,0.12327223960042566,0.7775835233740777,0.29289928447244623,0.4942408232717014
-0.8359999999999999,0.8270595114368042,0.3181832588285171,0.7634047741921387,0.7622575822404939,0.028444907555187422,0.123442132960179,0.7842276641622099,0.2934529378423484,0.4958113187643342
-0.8339999999999999,0.8563336034957268,0.3243424166748713,0.7925334297185709,0.7406347665465344,0.028477768732400287,0.12361249497204267,0.7909833129036083,0.2940086825233152,0.49739174760451416
-0.8319999999999999,0.8847216594277467,0.3310456313850613,0.820451829543607,0.7201379954323796,0.02851070591768383,0.12378332757667157,0.7978532185320709,0.29456653035411606,0.4989822035623514
-0.8299999999999998,0.9122692915905829,0.3382285027932588,0.847252465489133,0.7006869726415008,0.028543719375033236,0.12395463272544341,0.8048402180462777,0.29512649326279516,0.5005827815818485
-0.8279999999999998,0.9390248973565023,0.3458369534743316,0.8730203660092831,0.6822082638647906,0.028576809369667576,0.12412641238053324,0.8119472399200993,0.2956885832675126,0.502193577799163
-0.8259999999999998,0.9650377428182834,0.35382562528297146,0.8978336549477979,0.6646346623847511,0.028609976168036923,0.1242986685149878,0.8191773076640858,0.29625281247739355,0.5038146895612052
-0.8239999999999998,0.9903567106334549,0.36215654453759616,0.921764097557127,0.6479046091988465,0.02864322003782946,0.12447140311280117,0.8265335435454072,0.2968191930933888,0.505446215444587
-0.822,1.0150294996167564,0.370798008960111,0.944877622575252,0.6319616655053518,0.028676541247978714,0.12464461816899038,0.8340191724738626,0.2973877374091442,0.5070882552749191
-0.82,1.039102132376458,0.37972365791540474,0.9672348138526893,0.6167540345021036,0.028709940068670788,0.12481831568967257,0.8416375260619351,0.2979584578118797,0.5087409101464734
-0.818,1.062618673002952,0.38891169441209256,0.9888913682321584,0.6022341289687272,0.028743416771351685,0.12499249769214162,0.8493920468672445,0.29853136678327935,0.5104042824422106
-0.816,1.0856210875388428,0.39834423298635224,1.0098985185430933,0.5883581809224455,0.028776971628734608,0.12516716620494656,0.8572862928261481,0.29910647690039,0.5120784758541875
-0.814,1.108149200796228,0.40800675221566807,1.0303034219936091,0.5750858896503928,0.028810604914807445,0.12534232326796985,0.8653239418876268,0.29968380083653184,0.5137635954043485
-0.8119999999999999,1.1302407173400153,0.4178876343862778,1.0501495151454923,0.5623801045543746,0.028844316904840118,0.12551797093250674,0.8735087968570194,0.3002633513622184,0.5154597474657092
-0.8099999999999999,1.1519312842809937,0.42797777792289177,1.0694768372009948,0.5502065394475985,0.0288781078753922,0.1256941112613449,0.8818447904595812,0.30084514134608686,0.5171670397839438
-0.8079999999999999,1.173254580340664,0.4382702707101749,1.0883223236256698,0.5385335151835178,0.028911978104320387,0.1258707463288453,0.8903359906342843,0.3014291837558401,0.5188855814993831
-0.8059999999999999,1.1942424204090254,0.4487601144977389,1.1067200722587367,0.5273317277524112,0.028945927870786183,0.1260478782210232,0.8989866060687095,0.3020154916591985,0.5206154831694316
-0.8039999999999999,1.214924868153993,0.4594439922695492,1.1247015840774903,0.5165740392372684,0.028979957455263494,0.12622550903563012,0.9078009919863299,0.3026040782248637,0.5223568567914143
-0.8019999999999999,1.2353303515897787,0.47032007184435176,1.1422959807244575,0.5062352892679769,0.029014067139546417,0.1264036408822365,0.9167836561979346,0.30319495672349195,0.5241098158258629
-0.7999999999999999,1.2554857781681632,0.4813878401124422,1.159530200803065,0.4962921248463748,0.02904825720675698,0.12658227588231497,0.9259392654293807,0.30378814052868086,0.5258744752202498
-0.7979999999999999,1.275416647125683,0.4926479632515349,1.1764291768183213,0.48672284663161614,0.029082527941352975,0.12676141616932413,0.9352726519383177,0.30438364311796584,0.5276509514331797
-0.7959999999999999,1.2951471576440876,0.5041021690377606,1.1930159944967142,0.47750726997428883,0.029116879629135846,0.12694106388879375,0.9447888204329493,0.30498147807382836,0.5294393624590525
-0.7939999999999999,1.3147003119607181,0.5157531480069657,1.2093120360727891,0.4686265991687046,0.029151312557258627,0.12712122119840974,0.9544929553063156,0.3055816590847173,0.5312398278532022
-0.7919999999999999,1.3340980129700741,0.5276044707508184,1.2253371089844822,0.46006331355632846,0.029185827014233987,0.12730189026810057,0.9643904281999813,0.30618419994608037,0.5330524687575293
-0.7899999999999999,1.3533611561377912,0.5396605190716001,1.241109561278935,0.4518010642603457,0.029220423289942194,0.12748307328012407,0.9744868059113703,0.3067891145614083,0.5348774079266303
-0.7879999999999999,1.3725097157389128,0.5519264290849681,1.25664638489721,0.44382458046309364,0.029255101675639304,0.12766477242915505,0.9847878586593071,0.30739641694329195,0.5367147697544425
-0.7859999999999999,1.3915628255592694,0.5644080446645509,1.271963307881338,0.43611958425575875,0.02928986246396533,0.12784698992237373,0.9952995687226018,0.30800612121449067,0.5385646803014131
-0.7839999999999999,1.410538854280127,0.5771118798765813,1.2870748764307425,0.42867271319464706,0.02932470594895241,0.12802972797955497,1.0060281394667008,0.3086182416090139,0.5404272673222003
-0.7819999999999999,1.4294554758151956,0.5900450892656335,1.3019945276273466,0.42147144979172435,0.02935963242603315,0.12821298883315796,1.0169800047735535,0.3092327924732157,0.542302660293928
-0.7799999999999999,1.4483297348950432,0.6032154450309366,1.3167346535491786,0.41450405725017586,0.02939464219204895,0.12839677472841696,1.028161838889847,0.30984978826690074,0.5441909904449955
-0.7779999999999999,1.4671781082037592,0.6166313202825672,1.3313066574005177,0.4077595208295377,0.029429735545258438,0.12858108792343284,1.0395805667086413,0.3104692435644456,0.5460923907844665
-0.7759999999999999,1.486016561371294,0.6303016776927883,1.3457210022019501,0.40122749429052756,0.029464912785345892,0.1287659306892654,1.051243374499167,0.3110911730559313,0.5480069961320387
-0.7739999999999999,1.5048606021156827,0.6442360629637667,1.3599872525053025,0.3948982509279423,0.029500174213429778,0.12895130531002602,1.0631577210990861,0.31171559154829087,0.549934943148619
-0.7719999999999999,1.523725329815052,0.6584446026221537,1.3741141095257494,0.3887626387517363,0.029535520132071388,0.129137214082972,1.07533134958282,0.31234251396646867,0.5518763703675085
-0.7699999999999999,1.5426254817714706,0.6729380057260248,1.388109440015499,0.382812039422366,0.029570950845283422,0.12932365931860068,1.0877722994185999,0.31297195535459593,0.5538314182262193
-0.7679999999999999,1.5615754764087426,0.6877275691326683,1.4019802991397785,0.3770383305873632,0.029606466658538753,0.12951064334074533,1.1004889191256113,0.31360393087717786,0.5558002290989317
-0.7659999999999999,1.5805894536249585,0.7028251860284106,1.415732947555638,0.37143385130243567,0.029642067878779176,0.1296981684866714,1.1134898794409338,0.31423845582029675,0.5577829473296105
-0.7639999999999999,1.5996813124984772,0.7182433574653729,1.4293728628366074,0.3659913702527503,0.02967775481442426,0.12988623710717315,1.126784187003877,0.31487554559282876,0.5597797192657947
-0.7619999999999999,1.618864746523526,0.7339952066860027,1.4429047453309771,0.3607040565188432,0.029713527775380243,0.1300748515666723,1.1403811985626442,0.3155152157276748,0.5617906932930758
-0.7599999999999999,1.6381532765287936,0.7500944960451998,1.4563325184876974,0.3555654526572729,0.029749387073049003,0.1302640142433165,1.154290635704985,0.3161574818830077,0.5638160198702818
-0.7579999999999999,1.6575602814093215,0.7665556463624932,1.4696593236310005,0.3505694498890143,0.02978533302033709,0.13045372752907877,1.1685226001104605,0.31680235984353255,0.5658558515653835
-0.7559999999999999,1.6770990267787875,0.7833937585536053,1.4828875091124114,0.3457102652090221,0.029821365931664824,0.13064399382985872,1.183087589317052,0.31744986552176313,0.5679103430921392
-0.7539999999999999,1.6967826916255357,0.8006246374020235,1.4960186137160445,0.3409824202486336,0.029857486122975466,0.13083481556558324,1.1979965129888983,0.3181000149593148,0.5699796513474963
-0.7519999999999999,1.7166243930315117,0.8182648173370973,1.5090533441396607,0.33638072173879646,0.029893693911744446,0.13102619517030936,1.2132607096648378,0.318752824328211,0.5720639354497684
-0.7499999999999999,1.7366372089881896,0.8363315900856815,1.5219915463191787,0.33190024343670455,0.02992998961698865,0.1312181350923271,1.2288919639588627,0.3194083099322069,0.5741633567776047
-0.7479999999999999,1.756834199317477,0.8548430340592718,1.5348321703078223,0.32753630939149686,0.0299663735592758,0.1314106377942639,1.2449025241734215,0.3200664882081294,0.5762780790097718
-0.7459999999999999,1.7772284246779981,0.8738180453275641,1.5475732283621846,0.3232844784363971,0.030002846060733886,0.13160370575318925,1.2613051202743737,0.32072737572723187,0.5784082681657674
-0.7439999999999999,1.797832963607822,0.8932763700120714,1.5602117458258484,0.3191405298051882,0.030039407445060666,0.1317973414607211,1.2781129821620498,0.32139098919656767,0.5805540926472852
-0.7419999999999999,1.8186609275231236,0.9132386379090347,1.5727437043362527,0.3151004497803623,0.03007605803753323,0.1319915474231324,1.2953398581558637,0.3220573454603784,0.5827157232805539
-0.7399999999999999,1.8397254735579165,0.9337263971186829,1.5851639768117565,0.31116041928878013,0.030112798165017676,0.13218632616145906,1.3130000335898966,0.32272646150150064,0.5848933333595666
-0.7379999999999999,1.8610398150925105,0.9547621494168284,1.597466253603037,0.307316802368313,0.030149628155978773,0.1323816802116088,1.331108349393262,0.32339835444278886,0.5870870986902299
-0.7359999999999999,1.8826172297768444,0.9763693860535697,1.6096429591154726,0.3035661354358266,0.03018654834048979,0.1325776121244707,1.3496802205013272,0.32407304154855715,0.5892971976354454
-0.7339999999999999,1.9044710648089456,0.9985726236010548,1.6216851581268863,0.29990511729306946,0.03022355905024233,0.1327741244660261,1.3687316539113208,0.32475054022603705,0.591523811161156
-0.7319999999999999,1.9266147391774378,1.0213974393959468,1.6335824509375552,0.29633059981262944,0.030260660618556288,0.13297121981746035,1.3882792661577348,0.3254308680268549,0.5937671228833743
-0.7299999999999999,1.9490617425196548,1.0448705060304058,1.645322856396737,0.2928395792511797,0.030297853380389803,0.13316890077527513,1.4083402999383323,0.32611404264852667,0.5960273191162191
-0.7279999999999999,1.9718256301823343,1.069019624235447,1.6568926817520389,0.2894291881418075,0.03033513767234937,0.1333671699514027,1.428932639569495,0.3268000819359715,0.5983045889209865
-0.7259999999999999,1.994920013999236,1.0938737533696425,1.6682763781651175,0.2860966877213576,0.030372513832700006,0.1335660299733201,1.4500748248888742,0.32748900388304397,0.6005991241562787
-0.7239999999999999,2.018358548217995,1.1194630385708053,1.6794563806298972,0.28283946085247036,0.030409982201375425,0.1337654834841652,1.4717860631525597,0.328180826634086,0.6029111195292179
-0.7219999999999999,2.0421549099158907,1.145818833444677,1.6904129309186735,0.2796550054033908,0.03044754311998841,0.13396553314285334,1.494086238391658,0.3288755684854972,0.605240772647773
-0.7199999999999999,2.066322773139522,1.1729737169481478,1.701123882068514,0.2765409280517082,0.030485196931841103,0.13416618162419525,1.5169959175975807,0.3295732478873257,0.6075882840742246
-0.7179999999999999,2.0908757758850856,1.2009615028699865,1.7115644828072707,0.2734949384809868,0.030522943981935554,0.13436743161901576,1.5405363529944647,0.33027388344487824,0.6099538573798019
-0.7159999999999999,2.115827478902292,1.2298172400135121,1.7217071402081066,0.2705148439417892,0.03056078461698418,0.13456928583427383,1.5647294795287945,0.33097749392035103,0.6123376992005132
-0.7139999999999999,2.1411913151542383,1.2595772008363804,1.7315211587575605,0.267598544150912,0.03059871918542042,0.13477174699318362,1.5895979065579362,0.3316840982344811,0.6147400192942073
-0.7119999999999999,2.166980528595697,1.2902788558950693,1.7409724539299865,0.26474402650476175,0.030636748037409407,0.13497481783533652,1.615164902548175,0.33239371546821744,0.6171610305988933
-0.7099999999999999,2.1932081007414084,1.3219608309673454,1.7500232382873835,0.2619493615847147,0.030674871524858746,0.13517850111682433,1.6414543713958758,0.3331063648644153,0.6196009492923505
-0.7079999999999999,2.2198866632819834,1.3546628431755747,1.7586316780772167,0.2592126989340625,0.030713090001429372,0.13538279961036367,1.6684908187592422,0.33382206582954943,0.6220599948530641
-0.7059999999999998,2.2470283947659753,1.3884256117971137,1.7667515182929279,0.2565322630877386,0.030751403822546448,0.13558771610542147,1.696299306529189,0.3345408379354516,0.624538390122517
-0.7039999999999998,2.2746448991008075,1.423290738714318,1.7743316742073265,0.253906349837486,0.030789813345410415,0.13579325340834134,1.7249053932722895,0.3352627009210678,0.627036361368874
-0.7019999999999998,2.3027470633309184,1.4593005526145155,1.7813157875060046,0.2513333227164579,0.03082831892900809,0.13599941434247148,1.7543350581426451,0.33598767469424,0.6295541383520955
-0.6999999999999998,2.3313448918279547,1.496497910088356,1.7876417453599256,0.24881160968846727,0.030866920934123816,0.1362062017482936,1.7846146053789007,0.33671577933350866,0.6320919543905155
-0.6979999999999998,2.3604473136747584,1.5349259456820894,1.7932411611120032,0.24633970002822006,0.030905619723350753,0.13641361848355277,1.8157705460738247,0.33744703508994,0.63465004642892
-0.696,2.390061959643344,1.5746277617259656,1.7980388157478853,0.24391614137989007,0.03094441566110222,0.13662166742338894,1.8478294534235575,0.3381814623889757,0.6372286551081733
-0.694,2.4201949047600744,1.615646047380123,1.8019520600203576,0.24153953698233546,0.0309833091136231,0.13683035146046935,1.8808177871295382,0.3389190818323067,0.6398280248364184
-0.692,2.450850372023326,1.6580226148076447,1.804890178053306,0.2392085430501202,0.03102230044900143,0.13703967350512178,1.9147616820372302,0.33965991419977054,0.6424484038619065
-0.69,2.482030392399158,1.701797838706099,1.8067537145301151,0.23692186630029305,0.031061390037179934,0.1372496364854702,1.949686695453481,0.34040398045127473,0.6450900443474878
-0.688,2.513734415780825,1.7470099836164688,1.8074337692500244,0.2346782616156092,0.031100578249967765,0.13746024334757007,1.9856175068928748,0.34115130172874275,0.6477532024468157
-0.6859999999999999,2.5459588671767803,1.7936944015090794,1.8068112650055788,0.23247652983554637,0.031139865461052258,0.13767149705554643,2.0225775632718728,0.3419018993580869,0.6504381383822998
-0.6839999999999999,2.5786966420147004,1.841882580165845,1.8047561975013418,0.23031551566708597,0.03117925204601083,0.13788340059173199,2.0605886618126137,0.3426557948512066,0.6531451165248641
-0.6819999999999999,2.6119365341502934,1.8916010209083984,1.8011268795194166,0.22819410570779544,0.03121873838232295,0.13809595695680738,2.099670462159273,0.3434130099080117,0.65587440547555
-0.6799999999999999,2.645662589995702,1.942869922368586,1.7957691958763102,0.22611122657427452,0.031258324849382166,0.13830916916994218,2.1398399184826924,0.34417356641847363,0.6586262781490183
-0.6779999999999999,2.679853382193579,1.995701645411954,1.7885158910544754,0.2240658431295072,0.03129801182850824,0.13852304026893758,2.18111062170153,0.34493748646470146,0.6614010118589972
-0.6759999999999999,2.7144811965372346,2.0500989332141715,1.7791859178816396,0.22205695680310994,0.03133779970295945,0.13873757331037004,2.223492041446086,0.34570479232304735,0.6641988884057313
-0.6739999999999999,2.7495111264729517,2.106052860133912,1.767583883418359,0.2200836039988768,0.031377688857944834,0.13895277136973663,2.2669886571220026,0.3464755064662377,0.6670201941654821
-0.6719999999999999,2.7849000706398375,2.163540483790225,1.7534996374252632,0.21814485458440086,0.031417679680636725,0.13916863754160133,2.3115989675098847,0.34724965156553317,0.6698652201821375
-0.6699999999999999,2.820595630653738,2.222522177107648,1.7367080594986708,0.21623981045790677,0.03145777256018317,0.13938517493974317,2.3573143689103118,0.34802725049291744,0.6727342622609878
-0.6679999999999999,2.8565349089015886,2.2829386216268293,1.7169691131927796,0.2143676041877497,0.031497967887720614,0.1396023866973052,2.4041178930952367,0.34880832632331404,0.6756276210647225
-0.6659999999999999,2.8926432096849832,2.344707450809206,1.694028249072735,0.21252739772034207,0.031538266056386564,0.1398202759669454,2.4519827984806253,0.3495929023368335,0.6785456022117125
-0.6639999999999999,2.928832651865375,2.407719543239801,1.667617253368976,0.21071838115254488,0.03157866746133247,0.1400388459209886,2.5008710112579386,0.35038100202104877,0.6814885163766377
-0.6619999999999999,2.965000707461066,2.471834981516849,1.6374556541763878,0.20893977156482,0.03161917249973655,0.1402580997515798,2.5507314180202623,0.35117264907330314,0.6844566793935253
-0.6599999999999999,3.001028688670972,2.5368787142549514,1.6032528120625134,0.20719081191168168,0.0316597815708169,0.1404780406708394,2.6014980180309015,0.35196786740304686,0.6874504123612638
-0.6579999999999999,3.036780215767198,2.6026359870679774,1.564710835168519,0.20547076996620456,0.031700495075844486,0.14069867191101942,2.6530879520601616,0.35276668113420534,0.6904700417516579
-0.6559999999999999,3.0720997103577097,2.668847644569021,1.521528468500775,0.20377893731555685,0.031741313418156475,0.1409199967246611,2.7053994359953872,0.35356911460758006,0.6935158995201021
-0.6539999999999999,3.1068109727003574,2.7352054499504073,1.4734061105659,0.20211462840471425,0.03178223700316946,0.14114201838475476,2.758309641481196,0.35437519238328086,0.6965883232189345
-0.6519999999999999,3.1407159178869244,2.801347621639475,1.4200521045381274,0.2004771796256938,0.03182326623839295,0.14136474018490008,2.8116725828094116,0.3551849392431904,0.6996876561135553
-0.6499999999999999,3.1735935633641166,2.866854846997634,1.3611904318177983,0.19886594844980876,0.03186440153344279,0.14158816543946878,2.865317089064018,0.35599838019346314,0.7028142473013799
-0.6479999999999999,3.2051993785868005,2.931247098829351,1.2965698986548029,0.19728031260060422,0.03190564330005491,0.14181229748376833,2.9190449627069945,0.35681554046705655,0.705968451833706
-0.6459999999999999,3.235265125284509,2.993981647565524,1.225974846774198,0.19571966926527282,0.03194699195209896,0.14203713967420753,2.9726294494613024,0.35763644552629786,0.7091506308405823
-0.6439999999999999,3.2634993319596197,3.0544527240846686,1.1492373323350729,0.19418343434248836,0.031988447905592236,0.1422626953884633,3.0258141679869754,0.3584611210654846,0.7123611516587527
-0.6419999999999999,3.28958855628627,3.111993336344007,1.066250601031523,0.19267104172471683,0.0320300115787135,0.14248896802564961,3.0783126691974467,0.35928959301352076,0.7156003879627728
-0.6399999999999999,3.3131995909033205,3.1658797657922175,0.976983540142487,0.19118194261318308,0.03207168339181717,0.14271596100648717,3.1298088110656606,0.36012188753658947,0.7188687198993795
-0.6379999999999999,3.3339827581098755,3.2153392532425378,0.8814956142441379,0.18971560486377875,0.0321134637674474,0.14294367777347577,3.1799581416016687,0.36095803104086066,0.7221665342252112
-0.6359999999999999,3.3515764134842243,3.2595613138315884,0.7799515990087234,0.18827151236230036,0.03215535313035241,0.1431721217910674,3.2283904759682884,0.3617980501752373,0.7254942244479698
-0.6339999999999999,3.365612734189957,3.2977129832994323,0.6726352327375927,0.18684916442749921,0.032197351907498804,0.14340129654584155,3.274713828933732,0.3626419718341381,0.728852190971127
-0.6319999999999999,3.3757248026121154,3.328958083629712,0.5599607311294261,0.18544807524051543,0.032239460528086177,0.1436312055466818,3.3185198170886685,0.3634898231603196,0.7322408412422688
-0.6299999999999999,3.3815549099553075,3.3524803034655104,0.4424809870702301,0.1840677732993503,0.032281679423561596,0.14386185232495455,3.3593905740060412,0.36434163154773536,0.7356605899051889
-0.6279999999999999,3.3827639004878898,3.367509527813787,0.320891237847664,0.18270780089710906,0.03232400902763448,0.1440932404346891,3.3969071258735353,0.365197424644436,0.7391118589558345
-0.6259999999999999,3.3790412618777736,3.373350447417089,0.19602706033468872,0.18136771362281823,0.032366449776291266,0.1443253734527596,3.4306590587511305,0.3660572303555094,0.7425950779022165
-0.6239999999999999,3.3701155511091825,3.3694120718512335,0.06885577601862959,0.18004707988369067,0.03240900210781058,0.1445582549790685,3.460255179488278,0.3669210768460603,0.7461106839283983
-0.6219999999999999,3.355764642774564,3.3552364167258952,-0.05953927755922317,0.1787454804477742,0.032451666462778125,0.14479188863673284,3.4853347428677237,0.36778899254423236,0.7496591220626797
-0.6199999999999999,3.3358252130179045,3.330524396539851,-0.18798163702556359,0.17746250800598004,0.03249444328410201,0.14502627807227028,3.505578703665451,0.3686610061442721,0.7532408453500997
-0.6179999999999999,3.3102008435231602,3.295156889960744,-0.3152311770838679,0.17619776675254212,0.03253733301702801,0.14526142695578934,3.5207203715869886,0.36953714660963566,0.7568563150293817
-0.6159999999999999,3.2788681576714285,3.249209096734038,-0.44001890992592996,0.1749508719830127,0.03258033610915505,0.14549733898117947,3.5305548157607007,0.3704174431761379,0.76050600071445
-0.6139999999999999,3.2418804907879792,3.1929566895779775,-0.5610852832065324,0.17372144970894704,0.03262345301045069,0.14573401786630438,3.534946395329369,0.3713019253551477,0.7641903805806547
-0.6119999999999999,3.1993687449241124,3.1268728574499374,-0.6772196832196714,0.1725091362884767,0.03266668417326693,0.14597146735319633,3.5338338876861397,0.3721906229368255,0.7679099415558379
-0.6099999999999999,3.151539273003026,3.05161607699593,-0.7872986141867714,0.17131357807201553,0.032710030052355905,0.1462096912082528,3.527232840435717,0.37308356599340864,0.7716651795163871
-0.6079999999999999,3.0986688562860283,2.9680092444984307,-0.8903200578942481,0.17013443106238177,0.032753491104885915,0.14644869322243498,3.515234971918133,0.3739807848825423,0.775456599488419
-0.6059999999999999,3.0410970568473688,2.877011544069609,-0.985431826386754,0.16897136058865833,0.03279706779045742,0.14668847721146822,3.498004665157011,0.37488231025065655,0.7792847158542505
-0.6039999999999999,2.979216416464191,2.779685017847495,-1.0719522646479689,0.1678240409931502,0.0328407605711193,0.146929047016044,3.4757728146392877,0.3757881730363927,0.7831500525643059
-0.6019999999999999,2.9134611127194256,2.677158164913245,-1.1493823625611543,0.16669215533083073,0.03288456991138513,0.14717040650202498,3.448828468635623,0.37669840447407754,0.7870531433546304
-0.5999999999999999,2.844294758016795,2.57058899156913,-1.2174090959514892,0.1655753950807015,0.03292849627824966,0.1474125595606508,3.417508841587203,0.37761303609724683,0.790994531970164
-0.5979999999999999,2.772198033611799,2.461129774621955,-1.2759005329689337,0.16447345986851952,0.032972540141205375,0.14765551010874656,3.382188339894069,0.37853209974222,0.7949747723939647
